AFFGEOID,Cartogram Data (eg. Population),Color,Inset,Label,ALAND,AWATER,COUNTYNS,GEOID,ShapeName
0500000US37197,"37,214",,,,867496112,7176192,1008597,37197,Yadkin
0500000US37199,"18,470",,,,809610024,1524558,1008598,37199,Yancey
0500000US38001,"2,200",,,,2557733900,2894336,1034210,38001,Adams
0500000US38003,"10,853",,,,3863120986,56577967,1034225,38003,Barnes
0500000US38005,"5,964",,,,3596341058,131678182,1034216,38005,Benson
0500000US38007,945,,,,2974571272,11986463,1035616,38007,Billings
0500000US38009,"6,379",,,,4322321796,74690378,1034227,38009,Bottineau
0500000US38011,"2,993",,,,3009070657,13583664,1035619,38011,Bowman
0500000US38013,"2,201",,,,2858360401,65734594,1034235,38013,Burke
0500000US38015,"98,458",,,,4228659157,92691317,1035614,38015,Burleigh
0500000US38017,"184,525",,,,4571159454,7449198,1034226,38017,Cass
0500000US38019,"3,704",,,,3856816541,53639348,1035304,38019,Cavalier
0500000US38021,"4,999",,,,2930554406,27619632,1035622,38021,Dickey
0500000US38023,"2,195",,,,3266310803,86676913,1034234,38023,Divide
0500000US38025,"4,095",,,,5201969431,190528746,1035623,38025,Dunn
0500000US38027,"2,347",,,,1632310791,36012924,1034222,38027,Eddy
0500000US38029,"3,301",,,,3906739847,121497556,1035615,38029,Emmons
0500000US38031,"3,397",,,,1642258774,33103934,1034223,38031,Foster
0500000US38033,"1,736",,,,2592280440,4148883,1035617,38033,Golden Valley
0500000US38035,"73,170",,,,3719806624,8267352,1034218,38035,Grand Forks
0500000US38037,"2,301",,,,4297393836,17563450,1035300,38037,Grant
0500000US38039,"2,306",,,,1835486224,20446712,1034219,38039,Griggs
0500000US38041,"2,489",,,,2932485810,4008872,1034209,38041,Hettinger
0500000US38043,"2,394",,,,3499233947,211737414,1034206,38043,Kidder
0500000US38045,"4,093",,,,2968139583,12824671,1035621,38045,LaMoure
0500000US38047,"1,876",,,,2570819037,47710154,1035620,38047,Logan
0500000US38049,"5,345",,,,4853487955,97323497,1035305,38049,McHenry
0500000US38051,"2,530",,,,2524106808,51795568,1034211,38051,McIntosh
0500000US38053,"14,704",,,,7148712746,260119355,1035299,38053,McKenzie
0500000US38055,"9,771",,,,5465546323,563843611,1034232,38055,McLean
0500000US38057,"8,350",,,,2700790005,180823535,1034233,38057,Mercer
0500000US38059,"33,291",,,,4988026151,49931487,1034207,38059,Morton
0500000US38061,"9,809",,,,4727150567,301102218,1035307,38061,Mountrail
0500000US38063,"3,015",,,,2542889235,70073746,1034217,38063,Nelson
0500000US38065,"1,877",,,,1871017444,22475760,1034205,38065,Oliver
0500000US38067,"6,844",,,,2896993132,7008436,1034212,38067,Pembina
0500000US38069,"3,990",,,,2637345131,166227811,1034230,38069,Pierce
0500000US38071,"11,605",,,,3070086478,299504065,1034215,38071,Ramsey
0500000US38073,"5,703",,,,2233792873,3582338,1035301,38073,Ransom
0500000US38075,"2,282",,,,2272050275,40658499,1034229,38075,Renville
0500000US38077,"16,529",,,,3718378999,25035244,1035302,38077,Richland
0500000US38079,"12,187",,,,2338867336,94423046,1034228,38079,Rolette
0500000US38081,"3,862",,,,2223461620,21731925,1035303,38081,Sargent
0500000US38083,"1,265",,,,2518053323,86198839,1034203,38083,Sheridan
0500000US38085,"3,898",,,,2833580511,88449896,1034208,38085,Sioux
0500000US38087,706,,,,3147520240,10980611,1035896,38087,Slope
0500000US38089,"33,646",,,,3457408933,14023939,1035618,38089,Stark
0500000US38091,"1,798",,,,1844441513,8435674,1034220,38091,Steele
0500000US38093,"21,593",,,,5754703480,197271625,1034224,38093,Stutsman
0500000US38095,"2,162",,,,2655029704,42795048,1034213,38095,Towner
0500000US38097,"7,997",,,,2232235426,1462184,1034221,38097,Traill
0500000US38099,"10,563",,,,3319346393,32181392,1034214,38099,Walsh
0500000US38101,"69,919",,,,5213719158,111244414,1034231,38101,Ward
0500000US38103,"3,982",,,,3290664846,51166900,1034204,38103,Wells
0500000US38105,"40,950",,,,5380959392,181836633,1035306,38105,Williams
0500000US39001,"27,477",,,,1512221266,6250108,1074014,39001,Adams
0500000US39003,"102,206",,,,1042587389,11152061,1074015,39003,Allen
0500000US39005,"52,447",,,,1095530837,9966470,1074016,39005,Ashland
0500000US39007,"97,574",,,,1818345034,1724513202,1074017,39007,Ashtabula
0500000US39009,"62,431",,,,1304431981,12361693,1074018,39009,Athens
0500000US39011,"46,422",,,,1039590217,1339586,1074019,39011,Auglaize
0500000US39013,"66,497",,,,1378201570,23693388,1065575,39013,Belmont
0500000US39015,"43,676",,,,1267911780,8879057,1074020,39015,Brown
0500000US39017,"390,357",,,,1208290720,9175913,1074021,39017,Butler
0500000US39019,"26,721",,,,1022040910,11183048,1074022,39019,Carroll
0500000US39021,"38,714",,,,1111077538,2173115,1074023,39021,Champaign
0500000US39023,"136,001",,,,1027907500,14611224,1074024,39023,Clark
0500000US39025,"208,601",,,,1172125418,19874912,1074025,39025,Clermont
0500000US39027,"42,018",,,,1058609496,9329331,1074026,39027,Clinton
0500000US39029,"101,877",,,,1377658471,7277033,1074027,39029,Columbiana
0500000US39031,"36,612",,,,1460721942,9128742,1074028,39031,Coshocton
0500000US39033,"42,025",,,,1040619651,2359514,1074029,39033,Crawford
0500000US39035,"1,264,817",,,,1184169986,2041734546,1074030,39035,Cuyahoga
0500000US39037,"51,881",,,,1549077538,4244898,1074031,39037,Darke
0500000US39039,"38,286",,,,1065623072,7100811,1074032,39039,Defiance
0500000US39041,"214,124",,,,1147744275,36698376,1074033,39041,Delaware
0500000US39043,"75,622",,,,650833148,969939819,1074034,39043,Erie
0500000US39045,"158,921",,,,1306299943,10869534,1074035,39045,Fairfield
0500000US39047,"28,951",,,,1052469885,1694038,1074036,39047,Fayette
0500000US39049,"1,323,807",,,,1378955470,29029615,1074037,39049,Franklin
0500000US39051,"42,713",,,,1050103237,4586248,1074038,39051,Fulton
0500000US39053,"29,220",,,,1208305870,12087309,1074039,39053,Gallia
0500000US39055,"95,397",,,,1036773963,20701156,1074040,39055,Geauga
0500000US39057,"167,966",,,,1071111594,6802048,1074041,39057,Greene
0500000US39059,"38,438",,,,1352631217,15666081,1074042,39059,Guernsey
0500000US39061,"830,639",,,,1050024551,18708466,1074043,39061,Hamilton
0500000US39063,"74,920",,,,1376124980,6021322,1074044,39063,Hancock
0500000US39065,"30,696",,,,1218033114,630279,1074045,39065,Hardin
0500000US39067,"14,483",,,,1042032641,21847163,1074046,39067,Harrison
0500000US39069,"27,662",,,,1077461417,9687647,1074047,39069,Henry
0500000US39071,"43,317",,,,1432479980,12194983,1074048,39071,Highland
0500000US39073,"28,050",,,,1091289821,5955974,1074049,39073,Hocking
0500000US39075,"44,223",,,,1094559493,3694365,1074050,39075,Holmes
0500000US39077,"58,565",,,,1274903645,8628942,1074051,39077,Huron
0500000US39079,"32,653",,,,1088598926,3167846,1074052,39079,Jackson
0500000US39081,"65,249",,,,1057037100,7335056,1074053,39081,Jefferson
0500000US39083,"62,721",,,,1361036418,10721050,1074054,39083,Knox
0500000US39085,"232,603",,,,593807529,1942301385,1074055,39085,Lake
0500000US39087,"58,240",,,,1174282178,10029914,1074056,39087,Lawrence
0500000US39089,"178,519",,,,1767478831,12761090,1074057,39089,Licking
0500000US39091,"46,150",,,,1187523861,21593253,1074058,39091,Logan
0500000US39093,"312,964",,,,1270483154,1119495057,1074059,39093,Lorain
0500000US39095,"431,279",,,,879723724,663488658,1074060,39095,Lucas
0500000US39097,"43,824",,,,1206451440,2129636,1074061,39097,Madison
0500000US39099,"228,614",,,,1065748187,35455920,1074062,39099,Mahoning
0500000US39101,"65,359",,,,1045853061,908577,1074063,39101,Marion
0500000US39103,"182,470",,,,1091571154,4196171,1074064,39103,Medina
0500000US39105,"22,210",,,,1113957873,7519818,1074065,39105,Meigs
0500000US39107,"42,528",,,,1197732212,28431995,1074066,39107,Mercer
0500000US39109,"108,774",,,,1052883436,7924128,1074067,39109,Miami
0500000US39111,"13,385",,,,1180317743,4495411,1074068,39111,Monroe
0500000US39113,"537,309",,,,1194894575,7494897,1074069,39113,Montgomery
0500000US39115,"13,802",,,,1078538282,13868572,1074070,39115,Morgan
0500000US39117,"34,950",,,,1051881045,2819351,1074071,39117,Morrow
0500000US39119,"86,410",,,,1721165826,20823924,1074072,39119,Muskingum
0500000US39121,"14,115",,,,1030846430,16984489,1074073,39121,Noble
0500000US39123,"40,364",,,,659680522,855661999,1074074,39123,Ottawa
0500000US39125,"18,806",,,,1078561237,6245396,1074075,39125,Paulding
0500000US39127,"35,408",,,,1056544080,11790392,1074076,39127,Perry
0500000US39129,"58,539",,,,1298084340,13880991,1074077,39129,Pickaway
0500000US39131,"27,088",,,,1140325072,9566957,1074078,39131,Pike
0500000US39133,"161,791",,,,1262372713,43125087,1074079,39133,Portage
0500000US39135,"40,999",,,,1098741137,6062721,1074080,39135,Preble
0500000US39137,"34,451",,,,1249783612,4544874,1074081,39137,Putnam
0500000US39139,"124,936",,,,1282631596,12560134,1074082,39139,Richland
0500000US39141,"77,093",,,,1784931094,9994410,1074083,39141,Ross
0500000US39143,"58,896",,,,1057351022,24514231,1074084,39143,Sandusky
0500000US39145,"74,008",,,,1580267231,16098454,1074085,39145,Scioto
0500000US39147,"55,069",,,,1427151729,4576816,1074086,39147,Seneca
0500000US39149,"48,230",,,,1055922238,7802978,1074087,39149,Shelby
0500000US39151,"374,853",,,,1489930012,13646459,1065576,39151,Stark
0500000US39153,"540,428",,,,1069129523,19007561,1074088,39153,Summit
0500000US39155,"201,977",,,,1600873954,47856112,1074089,39155,Trumbull
0500000US39157,"93,263",,,,1469575828,10363325,1074090,39157,Tuscarawas
0500000US39159,"62,784",,,,1118250204,13288885,1074091,39159,Union
0500000US39161,"28,931",,,,1059692855,3287921,1074092,39161,Van Wert
0500000US39163,"12,800",,,,1068008168,6781751,1074093,39163,Vinton
0500000US39165,"242,337",,,,1039691291,15679747,1074094,39165,Warren
0500000US39167,"59,771",,,,1636805226,20784952,1074095,39167,Washington
0500000US39169,"116,894",,,,1436897055,5040384,1074096,39169,Wayne
0500000US39171,"37,102",,,,1089503875,6299797,1074097,39171,Williams
0500000US39173,"132,248",,,,1598441996,8718771,1074098,39173,Wood
0500000US39175,"21,900",,,,1053812244,1783532,1074099,39175,Wyandot
0500000US40001,"19,495",,,,1486337778,8872711,1101788,40001,Adair
0500000US40003,"5,699",,,,2244392662,38546676,1101789,40003,Alfalfa
0500000US40005,"14,143",,,,2526393953,37287797,1101790,40005,Atoka
0500000US40007,"5,049",,,,4700407073,7347161,1101791,40007,Beaver
0500000US40009,"22,410",,,,2335328724,5521744,1101792,40009,Beckham
0500000US40011,"8,735",,,,2404772749,26855431,1101793,40011,Blaine
0500000US40013,"46,067",,,,2342004810,102054256,1101794,40013,Bryan
0500000US40015,"26,945",,,,3309366441,32099077,1101795,40015,Caddo
0500000US40017,"154,405",,,,2322112746,23146755,1101796,40017,Canadian
0500000US40019,"48,003",,,,2129500591,29983177,1101797,40019,Carter
0500000US40021,"47,078",,,,1940228933,69661251,1101798,40021,Cherokee
0500000US40023,"14,204",,,,1995267314,75490278,1101799,40023,Choctaw
0500000US40025,"2,296",,,,4752131817,15923999,1101800,40025,Cimarron
0500000US40027,"295,528",,,,1395706470,49267976,1101801,40027,Cleveland
0500000US40029,"5,266",,,,1338430448,12080006,1101802,40029,Coal
0500000US40031,"121,125",,,,2769531009,37661894,1101803,40031,Comanche
0500000US40033,"5,527",,,,1638523150,23986260,1101804,40033,Cotton
0500000US40035,"14,107",,,,1971642558,3649781,1101805,40035,Craig
0500000US40037,"71,754",,,,2460340023,50692024,1101806,40037,Creek
0500000US40039,"28,513",,,,2560924938,34326632,1101807,40039,Custer
0500000US40041,"40,397",,,,1910888952,140373336,1101808,40041,Delaware
0500000US40043,"4,484",,,,2589024032,22668882,1101809,40043,Dewey
0500000US40045,"3,749",,,,3189509979,952235,1101810,40045,Ellis
0500000US40047,"62,846",,,,2741521323,4075930,1101811,40047,Garfield
0500000US40049,"25,656",,,,2077536833,30029568,1101812,40049,Garvin
0500000US40051,"54,795",,,,2850386659,11374380,1101813,40051,Grady
0500000US40053,"4,169",,,,2591904426,7042653,1101814,40053,Grant
0500000US40055,"5,491",,,,1655740225,11148547,1101815,40055,Greer
0500000US40057,"2,488",,,,1391491971,3800411,1101816,40057,Harmon
0500000US40059,"3,272",,,,2689919591,5259447,1101817,40059,Harper
0500000US40061,"11,561",,,,1493711222,126247870,1101818,40061,Haskell
0500000US40063,"13,367",,,,2083569822,26467409,1101819,40063,Hughes
0500000US40065,"24,785",,,,2078860507,4114418,1101820,40065,Jackson
0500000US40067,"5,337",,,,1965685986,39417590,1101821,40067,Jefferson
0500000US40069,"10,272",,,,1665488606,39648977,1101822,40069,Johnston
0500000US40071,"43,700",,,,2381745586,65578499,1101823,40071,Kay
0500000US40073,"15,184",,,,2326010568,20607580,1101824,40073,Kingfisher
0500000US40075,"8,509",,,,2629039886,40296743,1101825,40075,Kiowa
0500000US40077,"9,444",,,,1870243094,18243671,1101826,40077,Latimer
0500000US40079,"48,129",,,,4116554962,49752941,1101827,40079,Le Flore
0500000US40081,"33,458",,,,2466634961,34717863,1101828,40081,Lincoln
0500000US40083,"49,555",,,,1926268077,13203700,1101829,40083,Logan
0500000US40085,"10,146",,,,1331030675,47500741,1101830,40085,Love
0500000US40087,"41,662",,,,1478150667,24712058,1101834,40087,Major
0500000US40089,"30,814",,,,4793464447,133974862,1101835,40089,Marshall
0500000US40091,"18,941",,,,1601354473,242872388,1101836,40091,Mayes
0500000US40093,"7,782",,,,2473438560,7651007,1101831,40093,McClain
0500000US40095,"15,312",,,,962153982,143719930,1101832,40095,McCurtain
0500000US40097,"39,046",,,,1697463782,72896637,1101833,40097,McIntosh
0500000US40099,"13,904",,,,1078405800,22710695,1101837,40099,Murray
0500000US40101,"66,339",,,,2099505291,76120773,1101838,40101,Muskogee
0500000US40103,"10,924",,,,1895123227,28103707,1101839,40103,Noble
0500000US40105,"9,320",,,,1465460408,38903890,1101840,40105,Nowata
0500000US40107,"11,310",,,,1601799648,26649719,1101841,40107,Okfuskee
0500000US40109,"796,292",,,,1836035187,24721024,1101842,40109,Oklahoma
0500000US40111,"36,706",,,,1806369917,12960866,1101843,40111,Okmulgee
0500000US40113,"45,818",,,,5818692840,148715988,1101844,40113,Osage
0500000US40115,"30,285",,,,1219410534,35714103,1101845,40115,Ottawa
0500000US40117,"15,553",,,,1472027960,68849518,1101846,40117,Pawnee
0500000US40119,"81,646",,,,1773885850,31991880,1101847,40119,Payne
0500000US40121,"43,773",,,,3381287299,187417567,1101848,40121,Pittsburg
0500000US40123,"38,065",,,,1865856327,12574651,1101849,40123,Pontotoc
0500000US40125,"72,454",,,,2040375639,14845673,1101850,40125,Pottawatomie
0500000US40127,"10,812",,,,3614425443,69995893,1101851,40127,Pushmataha
0500000US40129,"3,442",,,,2955524813,13688537,1101852,40129,Roger Mills
0500000US40131,"95,240",,,,1750176502,92946097,1101853,40131,Rogers
0500000US40133,"23,556",,,,1639028938,19925657,1101854,40133,Seminole
0500000US40135,"39,281",,,,1744516972,105109943,1101855,40135,Sequoyah
0500000US40137,"42,848",,,,2253830200,54833890,1101856,40137,Stephens
0500000US40139,"21,384",,,,5286873570,19218939,1101857,40139,Texas
0500000US40141,"6,968",,,,2256226948,20895054,1101858,40141,Tillman
0500000US40143,"669,279",,,,1476856539,42986116,1101859,40143,Tulsa
0500000US40145,"80,981",,,,1455356140,74815302,1101860,40145,Wagoner
0500000US40147,"52,455",,,,1076201529,22871165,1101861,40147,Washington
0500000US40149,"10,924",,,,2597989577,14579003,1101862,40149,Washita
0500000US40151,"8,624",,,,3331971784,9081295,1101863,40151,Woods
0500000US40153,"20,470",,,,3218801191,9693573,1101864,40153,Woodward
0500000US41001,"16,668",,,,7945996788,51832631,1135845,41001,Baker
0500000US41003,"95,184",,,,1748781823,7670893,1155126,41003,Benton
0500000US41005,"421,401",,,,4845042011,31861237,1155127,41005,Clackamas
0500000US41007,"41,072",,,,2144846710,661654767,1135846,41007,Clatsop
0500000US41009,"52,589",,,,1705984342,78454245,1135847,41009,Columbia
0500000US41011,"64,929",,,,4133788140,544653413,1135848,41011,Coos
0500000US41013,"24,738",,,,7715390857,21004473,1155128,41013,Crook
0500000US41015,"23,446",,,,4217489863,934614482,1155129,41015,Curry
0500000US41017,"198,253",,,,7815593157,94707741,1155130,41017,Deschutes
0500000US41019,"111,201",,,,13042399612,251900488,1135849,41019,Douglas
0500000US41021,"1,995",,,,3120213943,46914702,1135850,41021,Gilliam
0500000US41023,"7,233",,,,11726925905,1893807,1135851,41023,Grant
0500000US41025,"7,495",,,,26248072905,241568254,1135852,41025,Harney
0500000US41027,"23,977",,,,1352200146,29043701,1155131,41027,Hood River
0500000US41029,"223,259",,,,7208589509,46774848,1135853,41029,Jackson
0500000US41031,"24,502",,,,4614583047,26212115,1155132,41031,Jefferson
0500000US41033,"88,090",,,,4244080762,5631773,1155133,41033,Josephine
0500000US41035,"69,413",,,,15410373389,484953082,1155134,41035,Klamath
0500000US41037,"8,160",,,,21078901111,568489460,1135854,41037,Lake
0500000US41039,"382,971",,,,11795044830,436058218,1135855,41039,Lane
0500000US41041,"50,395",,,,2540733361,553145239,1135856,41041,Lincoln
0500000US41043,"128,610",,,,5929198837,50052280,1135857,41043,Linn
0500000US41045,"31,571",,,,25609051307,108997319,1135858,41045,Malheur
0500000US41047,"345,920",,,,3059027620,26557435,1135859,41047,Marion
0500000US41049,"12,186",,,,5259046091,44372730,1135860,41049,Morrow
0500000US41051,"815,428",,,,1116611406,88173924,1135861,41051,Multnomah
0500000US41053,"87,433",,,,1918983625,8146518,1135862,41053,Polk
0500000US41055,"1,870",,,,2133151630,19617472,1135863,41055,Sherman
0500000US41057,"27,390",,,,2855123462,595798340,1135864,41057,Tillamook
0500000US41059,"80,075",,,,8327976998,41618632,1156673,41059,Umatilla
0500000US41061,"26,196",,,,5275651494,4936782,1164165,41061,Union
0500000US41063,"7,391",,,,8147835333,14191752,1155135,41063,Wallowa
0500000US41065,"26,670",,,,6167113903,35722739,1155136,41065,Wasco
0500000US41067,"600,372",,,,1875855591,6118186,1155137,41067,Washington
0500000US41069,"1,451",,,,4444475029,1241033,1135865,41069,Wheeler
0500000US41071,"107,722",,,,1854279939,6381028,1135866,41071,Yamhill
0500000US42001,"103,852",,,,1343400759,7771555,1213656,42001,Adams
0500000US42003,"1,250,578",,,,1890571830,37043982,1213657,42003,Allegheny
0500000US42005,"65,558",,,,1692093647,27586728,1213658,42005,Armstrong
0500000US42007,"168,215",,,,1125854819,24162295,1214112,42007,Beaver
0500000US42009,"47,577",,,,2621693106,12005858,1209171,42009,Bedford
0500000US42011,"428,849",,,,2218072313,24220127,1209172,42011,Berks
0500000US42013,"122,822",,,,1360458062,3294803,1213659,42013,Blair
0500000US42015,"59,967",,,,2971688854,35331261,1213660,42015,Bradford
0500000US42017,"646,538",,,,1565303838,45293815,1209173,42017,Bucks
0500000US42019,"193,763",,,,2044759924,15994811,1213661,42019,Butler
