city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Krasnyy Yar,54.2389,48.5508,Russia,RU,Ul’yanovskaya Oblast’,,1942,1942
Troyekurovo,52.9759,38.9777,Russia,RU,Lipetskaya Oblast’,,1940,1940
Gorbatov,56.1333,43.0667,Russia,RU,Nizhegorodskaya Oblast’,,1934,1934
Yendovishche,51.7214,39.0149,Russia,RU,Voronezhskaya Oblast’,,1933,1933
Kumukh,42.1704,47.1161,Russia,RU,Dagestan,,1930,1930
Otradnoye,53.3278,34.1750,Russia,RU,Bryanskaya Oblast’,,1927,1927
Kaysatskoye,49.7406,46.8475,Russia,RU,Volgogradskaya Oblast’,,1924,1924
Esso,55.9274,158.7071,Russia,RU,Kamchatskiy Kray,,1923,1923
Ust’-Bol’sheretsk,52.8239,156.2789,Russia,RU,Kamchatskiy Kray,,1920,1920
Novaya Zhizn’,44.8926,44.0847,Russia,RU,Stavropol’skiy Kray,,1913,1913
Valdgeym,48.6942,132.9669,Russia,RU,Yevreyskaya Avtonomnaya Oblast’,,1912,1912
Derbetovka,45.8056,43.0886,Russia,RU,Stavropol’skiy Kray,,1911,1911
Zhitnoye,45.8056,47.6878,Russia,RU,Astrakhanskaya Oblast’,,1902,1902
Unegetey,52.1111,108.5736,Russia,RU,Buryatiya,,1896,1896
Elekmonar,51.4589,85.9878,Russia,RU,Altay,,1895,1895
Dyubek,42.0275,47.9692,Russia,RU,Dagestan,,1894,1894
Nurlino,54.8142,55.5694,Russia,RU,Bashkortostan,,1892,1892
Suzha,51.7764,107.4689,Russia,RU,Buryatiya,,1887,1887
Drovnino,55.5283,35.4075,Russia,RU,Moskovskaya Oblast’,,1886,1886
Ulyanovka,44.3006,42.9272,Russia,RU,Stavropol’skiy Kray,,1885,1885
Vylkovo,53.0772,81.4181,Russia,RU,Altayskiy Kray,,1883,1883
Novotyryshkino,52.0833,84.9089,Russia,RU,Altayskiy Kray,,1880,1880
Znamenka,54.1025,54.3889,Russia,RU,Bashkortostan,,1879,1879
Moskovo,55.3192,55.0850,Russia,RU,Bashkortostan,,1879,1879
Novikovka,54.4892,49.1669,Russia,RU,Ul’yanovskaya Oblast’,,1879,1879
Iznoski,54.9881,35.3108,Russia,RU,Kaluzhskaya Oblast’,,1877,1877
Podgornoye,43.5818,45.4405,Russia,RU,Chechnya,,1872,1872
Afanasyevo,52.5808,38.2108,Russia,RU,Lipetskaya Oblast’,,1872,1872
Nur-Seleniye,51.7711,107.4567,Russia,RU,Buryatiya,,1871,1871
Olgino,44.3306,44.4039,Russia,RU,Stavropol’skiy Kray,,1862,1862
Beringovskiy,63.0655,179.3067,Russia,RU,Chukotskiy Avtonomnyy Okrug,,1861,1861
Poddorye,57.4667,31.1167,Russia,RU,Novgorodskaya Oblast’,,1860,1860
Novyy Frig,41.8523,48.3546,Russia,RU,Dagestan,,1853,1853
Ponomarëvka,55.3975,55.5566,Russia,RU,Bashkortostan,,1852,1852
Angasak,55.6333,54.8000,Russia,RU,Bashkortostan,,1850,1850
Starokalmashevo,55.1242,54.8253,Russia,RU,Bashkortostan,,1849,1849
Ostrovnoy,68.0531,39.5131,Russia,RU,Murmanskaya Oblast’,,1847,1847
Bobrovka,53.1557,50.6720,Russia,RU,Samarskaya Oblast’,,1842,1842
Batagay-Alyta,67.7981,130.3986,Russia,RU,Sakha (Yakutiya),,1835,1835
Teplovka,52.0692,46.1304,Russia,RU,Saratovskaya Oblast’,,1828,1828
Maryevka,52.5578,49.4447,Russia,RU,Samarskaya Oblast’,,1826,1826
Yugo-Severnaya,45.7599,40.2429,Russia,RU,Krasnodarskiy Kray,,1809,1809
Krasnooktyabrskoye,43.8439,46.6556,Russia,RU,Dagestan,,1807,1807
Adil’-Khalk,44.3500,41.9167,Russia,RU,Karachayevo-Cherkesiya,,1807,1807
Soskovo,52.7458,35.3864,Russia,RU,Orlovskaya Oblast’,,1794,1794
Malyy Kunaley,50.6003,107.8331,Russia,RU,Buryatiya,,1793,1793
Novomikhaylovskoye,45.7158,41.4561,Russia,RU,Stavropol’skiy Kray,,1791,1791
Novyy Port,67.6919,72.8964,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug,,1790,1790
Gonokhovo,52.9485,81.2986,Russia,RU,Altayskiy Kray,,1787,1787
Kuznetsovo,56.6928,48.0400,Russia,RU,Mariy-El,,1787,1787
Luganskoye,51.1694,45.6653,Russia,RU,Saratovskaya Oblast’,,1778,1778
Sosnovka,54.8167,73.1475,Russia,RU,Omskaya Oblast’,,1778,1778
Kiyevka,46.0822,42.9278,Russia,RU,Stavropol’skiy Kray,,1774,1774
Teuchezhkhabl’,44.8925,39.5675,Russia,RU,Adygeya,,1773,1773
Tersi,56.3333,52.9000,Russia,RU,Tatarstan,,1772,1772
Fakel,57.6350,53.0250,Russia,RU,Udmurtiya,,1772,1772
Orongoy,51.5222,107.0619,Russia,RU,Buryatiya,,1760,1760
Bogoroditskoye,46.3289,41.1758,Russia,RU,Rostovskaya Oblast’,,1746,1746
Karchag,41.7741,48.1623,Russia,RU,Dagestan,,1739,1739
Bolshebredikhinskoye,43.8972,46.8561,Russia,RU,Dagestan,,1739,1739
Katyn,54.7701,31.6898,Russia,RU,Smolenskaya Oblast’,,1737,1737
Malyy Zelenchuk,44.1639,41.8678,Russia,RU,Karachayevo-Cherkesiya,,1730,1730
Nizhnyaya Ivolga,51.7136,107.1597,Russia,RU,Buryatiya,,1724,1724
Lyuksemburg,43.6500,46.7333,Russia,RU,Dagestan,,1720,1720
Yablochnyy,47.1544,142.0614,Russia,RU,Sakhalinskaya Oblast’,,1716,1716
Malykay,63.5056,117.0320,Russia,RU,Sakha (Yakutiya),,1714,1714
Velikoye,57.3494,39.7711,Russia,RU,Yaroslavskaya Oblast’,,1713,1713
Il’inka,53.9017,87.1675,Russia,RU,Kemerovskaya Oblast’,,1708,1708
Shardakovo,43.8653,43.0992,Russia,RU,Kabardino-Balkariya,,1707,1707
Khamidiye,43.6733,44.3736,Russia,RU,Kabardino-Balkariya,,1707,1707
Alekseyevskoye,45.2056,43.5819,Russia,RU,Stavropol’skiy Kray,,1705,1705
Garovka Pervaya,48.4094,135.2181,Russia,RU,Khabarovskiy Kray,,1705,1705
Yakonur,51.0375,84.8750,Russia,RU,Altay,,1699,1699
Sinegorsk,47.1717,142.5172,Russia,RU,Sakhalinskaya Oblast’,,1698,1698
Zaragizh,43.3244,43.7106,Russia,RU,Kabardino-Balkariya,,1698,1698
Pavlovka,51.6797,46.6869,Russia,RU,Saratovskaya Oblast’,,1697,1697
Malyye Yagury,45.4426,43.0101,Russia,RU,Stavropol’skiy Kray,,1697,1697
Kaladzhukh,41.3667,47.9056,Russia,RU,Dagestan,,1695,1695
Borovoye,54.6944,82.6303,Russia,RU,Novosibirskaya Oblast’,,1694,1694
Shum,59.8722,31.7819,Russia,RU,Leningradskaya Oblast’,,1694,1694
Artëmovsk,54.3500,93.4333,Russia,RU,Krasnoyarskiy Kray,,1688,1688
Abdrakhmanovo,54.7758,52.4908,Russia,RU,Tatarstan,,1687,1687
Zhukovo,54.6539,55.7678,Russia,RU,Bashkortostan,,1685,1685
Krasnyy Voskhod,43.8614,46.6786,Russia,RU,Dagestan,,1684,1684
Vodovatovo,55.4011,43.5725,Russia,RU,Nizhegorodskaya Oblast’,,1681,1681
Khabaz,43.7331,42.9333,Russia,RU,Kabardino-Balkariya,,1681,1681
Dubovka,45.2240,42.1662,Russia,RU,Stavropol’skiy Kray,,1674,1674
Adanak,42.7539,47.4534,Russia,RU,Dagestan,,1672,1672
Karamyshevo,53.9044,37.4572,Russia,RU,Tul’skaya Oblast’,,1672,1672
Klyuchi,57.0175,57.4180,Russia,RU,Permskiy Kray,,1671,1671
Sobolevskiy,54.3050,155.9331,Russia,RU,Kamchatskiy Kray,,1669,1669
Assab,42.4694,46.4994,Russia,RU,Dagestan,,1669,1669
Malaya Areshevka,44.0172,46.8233,Russia,RU,Dagestan,,1668,1668
Kaka,41.4764,47.6400,Russia,RU,Dagestan,,1667,1667
Oktyabr’skiy,54.7640,55.4863,Russia,RU,Bashkortostan,,1663,1663
Panakhes,44.9869,38.7144,Russia,RU,Adygeya,,1660,1660
Piskaly,53.6317,49.8194,Russia,RU,Samarskaya Oblast’,,1659,1659
Nizhniy Chiryurt,43.1712,46.8637,Russia,RU,Dagestan,,1651,1651
Yuldybayevo,52.3414,57.8767,Russia,RU,Bashkortostan,,1650,1650
Novoyuryevo,53.3580,40.8871,Russia,RU,Tambovskaya Oblast’,,1649,1649
Russkaya Borkovka,53.4776,49.2808,Russia,RU,Samarskaya Oblast’,,1643,1643
Rugudzha,42.3606,46.9139,Russia,RU,Dagestan,,1641,1641
Bolshezadoyevskoye,43.8669,46.8267,Russia,RU,Dagestan,,1641,1641
Kikino,53.1366,43.7701,Russia,RU,Penzenskaya Oblast’,,1637,1637
Vidlitsa,61.1828,32.3894,Russia,RU,Kareliya,,1632,1632
Sadovoye,44.0106,42.9761,Russia,RU,Stavropol’skiy Kray,,1627,1627
Yukhari-Stal,41.7167,48.1667,Russia,RU,Dagestan,,1625,1625
Krotovka,54.3000,48.1422,Russia,RU,Ul’yanovskaya Oblast’,,1617,1617
Sovetskoye,43.4071,46.3336,Russia,RU,Dagestan,,1616,1616
Orbelyanovka,44.2340,42.8790,Russia,RU,Stavropol’skiy Kray,,1615,1615
Krasnyy Yar,54.8916,55.9192,Russia,RU,Bashkortostan,,1615,1615
Podlesnoye,45.7557,42.1077,Russia,RU,Stavropol’skiy Kray,,1611,1611
Stepnoye,54.0692,60.4143,Russia,RU,Chelyabinskaya Oblast’,,1610,1610
Fiy,41.2853,47.5650,Russia,RU,Dagestan,,1609,1609
Progress,43.5889,39.8292,Russia,RU,Krasnodarskiy Kray,,1608,1608
Koporye,59.7089,29.0339,Russia,RU,Leningradskaya Oblast’,,1603,1603
Nikolskoye,52.0303,55.6983,Russia,RU,Orenburgskaya Oblast’,,1600,1600
Lidoga,49.5100,136.8983,Russia,RU,Khabarovskiy Kray,,1597,1597
Karpovka,48.7047,43.9767,Russia,RU,Volgogradskaya Oblast’,,1591,1591
Zenzevatka,49.8022,44.5394,Russia,RU,Volgogradskaya Oblast’,,1588,1588
Zhiguli,53.3556,49.2972,Russia,RU,Samarskaya Oblast’,,1588,1588
Ivanayevo,55.4922,54.8256,Russia,RU,Bashkortostan,,1584,1584
Podkolodnovka,50.0015,40.6623,Russia,RU,Voronezhskaya Oblast’,,1582,1582
Zaval’noye,52.0482,39.8577,Russia,RU,Lipetskaya Oblast’,,1582,1582
Novomikhaylovskoye,45.2903,41.0072,Russia,RU,Krasnodarskiy Kray,,1578,1578
Baychurovo,51.3394,42.6844,Russia,RU,Voronezhskaya Oblast’,,1577,1577
Taraberdino,55.0825,55.3953,Russia,RU,Bashkortostan,,1576,1576
Kochetnoye,50.8495,46.1291,Russia,RU,Saratovskaya Oblast’,,1573,1573
Yekimovichi,54.1129,33.2965,Russia,RU,Smolenskaya Oblast’,,1571,1571
Bayunovskiye Klyuchi,53.3281,84.1822,Russia,RU,Altayskiy Kray,,1569,1569
Verkhneye Sancheleyevo,53.7083,49.5128,Russia,RU,Samarskaya Oblast’,,1566,1566
Bol’shaya Areshevka,44.1142,46.9253,Russia,RU,Dagestan,,1565,1565
Severka,52.1333,79.2833,Russia,RU,Altayskiy Kray,,1562,1562
Bolshesidorovskoye,45.0316,39.8388,Russia,RU,Adygeya,,1561,1561
Krasnoarmeyskoye,43.6372,44.1244,Russia,RU,Kabardino-Balkariya,,1560,1560
Talashkino,54.6561,32.1853,Russia,RU,Smolenskaya Oblast’,,1559,1559
Kichmalka,43.7917,42.9437,Russia,RU,Kabardino-Balkariya,,1556,1556
Gatlukay,44.8839,39.1928,Russia,RU,Adygeya,,1555,1555
Vperëd,43.8997,46.7100,Russia,RU,Dagestan,,1554,1554
Tatarskoye Uraikino,54.4250,49.2494,Russia,RU,Ul’yanovskaya Oblast’,,1553,1553
Sosnovyy Solonets,53.2878,49.5350,Russia,RU,Samarskaya Oblast’,,1549,1549
Lesnoye,56.9331,67.2453,Russia,RU,Tyumenskaya Oblast’,,1548,1548
Novokare,43.6011,46.9675,Russia,RU,Dagestan,,1544,1544
Sadovoye,45.2831,44.6536,Russia,RU,Stavropol’skiy Kray,,1543,1543
Izdëshkovo,55.1333,33.6333,Russia,RU,Smolenskaya Oblast’,,1540,1540
Preobrazhenskoye,45.0842,39.6242,Russia,RU,Adygeya,,1535,1535
Aleksandrovka-Donskaya,50.5164,40.0727,Russia,RU,Voronezhskaya Oblast’,,1533,1533
Sanaga,50.7306,102.8033,Russia,RU,Buryatiya,,1531,1531
Nebyloye,56.3667,39.9972,Russia,RU,Vladimirskaya Oblast’,,1528,1528
Psykod,43.5969,43.9969,Russia,RU,Kabardino-Balkariya,,1527,1527
Polovodovo,59.6575,57.0708,Russia,RU,Permskiy Kray,,1526,1526
Tsarëv,48.6657,45.3733,Russia,RU,Volgogradskaya Oblast’,,1521,1521
Zubovo,60.3216,36.9851,Russia,RU,Vologodskaya Oblast’,,1518,1518
Starobelokurikha,52.0519,85.0878,Russia,RU,Altayskiy Kray,,1517,1517
Ust’-Kuyga,70.0171,135.6000,Russia,RU,Sakha (Yakutiya),,1517,1517
Gemetyube,43.5694,46.9139,Russia,RU,Dagestan,,1516,1516
Eldikan,60.8000,135.1833,Russia,RU,Sakha (Yakutiya),,1516,1516
Akshuat,53.6759,47.4377,Russia,RU,Ul’yanovskaya Oblast’,,1515,1515
Maydakovo,56.8975,41.8217,Russia,RU,Ivanovskaya Oblast’,,1515,1515
Solnechnaya Polyana,53.4392,49.9058,Russia,RU,Samarskaya Oblast’,,1512,1512
Novokizhinginsk,51.6194,109.6000,Russia,RU,Buryatiya,,1511,1511
Ryazanovo,53.9800,49.4085,Russia,RU,Ul’yanovskaya Oblast’,,1511,1511
Khosrekh,41.9939,47.2706,Russia,RU,Dagestan,,1507,1507
Tashelka,53.8075,49.4547,Russia,RU,Samarskaya Oblast’,,1505,1505
Kremovo,44.0434,132.2730,Russia,RU,Primorskiy Kray,,1503,1503
Krasnosëlovka,50.1811,40.8596,Russia,RU,Voronezhskaya Oblast’,,1502,1502
Kupanskoye,56.8231,38.6733,Russia,RU,Yaroslavskaya Oblast’,,1502,1502
Kalinino,55.6092,46.8525,Russia,RU,Chuvashiya,,1500,1500
Rozhdestveno,50.2285,38.1809,Russia,RU,Belgorodskaya Oblast’,,1499,1499
Chertolino,56.2044,33.9008,Russia,RU,Tverskaya Oblast’,,1498,1498
Zamyany,46.8239,47.6336,Russia,RU,Astrakhanskaya Oblast’,,1494,1494
Buzovyazy,54.2917,55.8167,Russia,RU,Bashkortostan,,1492,1492
Maginsk,55.7614,56.9631,Russia,RU,Bashkortostan,,1491,1491
Golotl,42.4889,46.7361,Russia,RU,Dagestan,,1491,1491
Rozhdestvenka,54.4389,61.6867,Russia,RU,Chelyabinskaya Oblast’,,1489,1489
Vladimirovka,44.7897,37.6744,Russia,RU,Krasnodarskiy Kray,,1485,1485
Asyanovo,55.4444,54.7192,Russia,RU,Bashkortostan,,1479,1479
Starokuruchevo,55.1372,54.0628,Russia,RU,Bashkortostan,,1478,1478
Kungurtug,50.5970,97.5230,Russia,RU,Tyva,,1474,1474
Lugovoye,54.2167,48.2500,Russia,RU,Ul’yanovskaya Oblast’,,1472,1472
Inarkoy,43.4900,44.3636,Russia,RU,Kabardino-Balkariya,,1470,1470
Toybokhoy,62.1828,116.7642,Russia,RU,Sakha (Yakutiya),,1467,1467
Voznesenovka,50.4194,37.0292,Russia,RU,Belgorodskaya Oblast’,,1466,1466
Nikonovskoye,55.2811,38.1592,Russia,RU,Moskovskaya Oblast’,,1465,1465
Arshty,43.1391,45.1294,Russia,RU,Ingushetiya,,1462,1462
Yeniseyskoye,52.5771,85.5021,Russia,RU,Altayskiy Kray,,1457,1457
Kondik,41.7992,47.8767,Russia,RU,Dagestan,,1457,1457
Bezymyannoye,51.3325,46.4375,Russia,RU,Saratovskaya Oblast’,,1456,1456
Anton’yevka,51.9961,83.9740,Russia,RU,Altayskiy Kray,,1456,1456
Turka,52.9511,108.2200,Russia,RU,Buryatiya,,1450,1450
Kolyvanskoye,53.0289,82.8883,Russia,RU,Altayskiy Kray,,1449,1449
Lyakhi,55.3361,41.9250,Russia,RU,Vladimirskaya Oblast’,,1448,1448
Shishkino,45.0933,43.1656,Russia,RU,Stavropol’skiy Kray,,1447,1447
Kosyakino,43.9019,46.6786,Russia,RU,Dagestan,,1445,1445
Musorka,53.7567,49.7422,Russia,RU,Samarskaya Oblast’,,1443,1443
Assokolay,44.8450,39.4681,Russia,RU,Adygeya,,1442,1442
Lychkovo,57.9167,32.4000,Russia,RU,Novgorodskaya Oblast’,,1440,1440
Arkaulovo,55.3986,57.9256,Russia,RU,Bashkortostan,,1439,1439
Kyzyl-Khaya,50.0499,89.8782,Russia,RU,Tyva,,1436,1436
Khotilovo,57.7242,34.0825,Russia,RU,Tverskaya Oblast’,,1433,1433
Neznamovo,51.2669,37.9251,Russia,RU,Belgorodskaya Oblast’,,1430,1430
Dvuluchnoye,50.0406,38.0223,Russia,RU,Belgorodskaya Oblast’,,1430,1430
Bogdanovka,44.1420,44.7191,Russia,RU,Stavropol’skiy Kray,,1428,1428
Poldnëvaya,56.2944,60.2892,Russia,RU,Sverdlovskaya Oblast’,,1427,1427
Znamenskoye,56.9389,61.9453,Russia,RU,Sverdlovskaya Oblast’,,1427,1427
Ivanchug,46.0732,47.9819,Russia,RU,Astrakhanskaya Oblast’,,1423,1423
Loznoye,49.2879,44.4235,Russia,RU,Volgogradskaya Oblast’,,1423,1423
Sernovodskoye,43.8586,44.7825,Russia,RU,Stavropol’skiy Kray,,1422,1422
Tomichi,50.7782,128.2414,Russia,RU,Amurskaya Oblast’,,1419,1419
Mikhaylovka,51.9571,83.8056,Russia,RU,Altayskiy Kray,,1419,1419
Pervomayskoye,43.4394,46.3458,Russia,RU,Dagestan,,1419,1419
Nizhnyaya Veduga,51.7421,38.6527,Russia,RU,Voronezhskaya Oblast’,,1418,1418
Gonoda,42.4713,46.7851,Russia,RU,Dagestan,,1417,1417
Logovskoye,53.4943,84.2016,Russia,RU,Altayskiy Kray,,1417,1417
Kurba,57.5613,39.5018,Russia,RU,Yaroslavskaya Oblast’,,1417,1417
Leninskoye,50.0401,45.5432,Russia,RU,Volgogradskaya Oblast’,,1414,1414
Burashevo,56.7333,35.8811,Russia,RU,Tverskaya Oblast’,,1412,1412
Sadovoye,44.9991,39.6979,Russia,RU,Adygeya,,1410,1410
Kulikovo,52.2258,39.5714,Russia,RU,Lipetskaya Oblast’,,1409,1409
Yazhelbitsy,58.0336,32.9647,Russia,RU,Novgorodskaya Oblast’,,1402,1402
Yanshikhovo-Norvashi,55.5828,47.5969,Russia,RU,Chuvashiya,,1397,1397
Staryye Turbasly,54.9439,56.1236,Russia,RU,Bashkortostan,,1395,1395
Ust’-Bryan’,51.9369,108.1403,Russia,RU,Buryatiya,,1395,1395
Petropavlovka,55.3930,59.3270,Russia,RU,Chelyabinskaya Oblast’,,1393,1393
Verkhneusinskoye,52.2383,93.0220,Russia,RU,Krasnoyarskiy Kray,,1393,1393
Vesëloye,44.5008,41.8028,Russia,RU,Stavropol’skiy Kray,,1391,1391
Barmino,56.1088,45.5094,Russia,RU,Nizhegorodskaya Oblast’,,1391,1391
Baturino,57.7545,85.1702,Russia,RU,Tomskaya Oblast’,,1391,1391
Kvanada,42.5614,46.1739,Russia,RU,Dagestan,,1388,1388
Klyuchi-Bulak,55.5161,101.6900,Russia,RU,Irkutskaya Oblast’,,1387,1387
Khatystyr,58.9167,125.1500,Russia,RU,Sakha (Yakutiya),,1385,1385
Rostoshi,51.5961,40.9344,Russia,RU,Voronezhskaya Oblast’,,1384,1384
Tinit,41.8326,48.2267,Russia,RU,Dagestan,,1384,1384
Komarovo,43.5199,45.0414,Russia,RU,Chechnya,,1382,1382
Treskovo,52.0463,106.8900,Russia,RU,Buryatiya,,1380,1380
Yemetsk,63.4719,41.7802,Russia,RU,Arkhangel’skaya Oblast’,,1380,1380
Karpovka,54.5106,73.7414,Russia,RU,Omskaya Oblast’,,1380,1380
Kudara-Somon,50.1547,107.4014,Russia,RU,Buryatiya,,1371,1371
Novoil’inka,53.5631,79.2667,Russia,RU,Altayskiy Kray,,1369,1369
Staromunasipovo,53.2361,57.5278,Russia,RU,Bashkortostan,,1369,1369
Yabogan,50.9078,85.0706,Russia,RU,Altay,,1368,1368
Nes,66.6019,44.6760,Russia,RU,Nenetskiy Avtonomnyy Okrug,,1368,1368
Kazachye,70.7522,136.2340,Russia,RU,Sakha (Yakutiya),,1367,1367
Nakhodka,67.7167,77.6500,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug,,1365,1365
Sergiyevskoye,44.8011,40.3486,Russia,RU,Adygeya,,1364,1364
Koyanovo,57.7925,56.3169,Russia,RU,Permskiy Kray,,1361,1361
Vilovatovo,56.1725,46.6014,Russia,RU,Mariy-El,,1360,1360
Bayangol,53.7731,110.2689,Russia,RU,Buryatiya,,1351,1351
Karakoksha,51.7671,86.6947,Russia,RU,Altay,,1351,1351
Parfënovo,52.8100,82.7331,Russia,RU,Altayskiy Kray,,1349,1349
Alandskoye,52.2258,59.7952,Russia,RU,Orenburgskaya Oblast’,,1349,1349
Lyubino-Malorossy,55.2047,73.0111,Russia,RU,Omskaya Oblast’,,1347,1347
Vostretsovo,45.9000,134.9167,Russia,RU,Primorskiy Kray,,1347,1347
Kyusyur,70.6849,127.3612,Russia,RU,Sakha (Yakutiya),,1345,1345
Olgino,54.2678,71.6811,Russia,RU,Omskaya Oblast’,,1343,1343
Kazinka,44.4500,42.2833,Russia,RU,Stavropol’skiy Kray,,1342,1342
Balyktuyul’,50.7558,88.0394,Russia,RU,Altay,,1340,1340
Arkhipovka,50.2100,39.4100,Russia,RU,Voronezhskaya Oblast’,,1336,1336
Kazmaaul,43.3653,46.5978,Russia,RU,Dagestan,,1336,1336
Novoaleksandrovka,50.0016,128.2750,Russia,RU,Amurskaya Oblast’,,1334,1334
Staroseslavino,53.2011,40.4125,Russia,RU,Tambovskaya Oblast’,,1333,1333
Maklino,54.9909,36.4667,Russia,RU,Kaluzhskaya Oblast’,,1331,1331
Tilichiki,60.4333,166.0486,Russia,RU,Kamchatskiy Kray,,1330,1330
Ashaga-Yarak,41.8231,47.9525,Russia,RU,Dagestan,,1329,1329
Nizhniy Batlukh,42.4833,46.5167,Russia,RU,Dagestan,,1327,1327
Pervomayskoye,46.0561,42.2194,Russia,RU,Stavropol’skiy Kray,,1325,1325
Kremenchug-Konstantinovskoye,43.7908,43.6483,Russia,RU,Kabardino-Balkariya,,1323,1323
Kenger-Meneuz,53.6778,54.4042,Russia,RU,Bashkortostan,,1323,1323
Iogach,51.7817,87.2631,Russia,RU,Altay,,1322,1322
Starokuvinskiy,44.3444,41.7789,Russia,RU,Karachayevo-Cherkesiya,,1321,1321
Starokucherbayevo,54.9075,54.8519,Russia,RU,Bashkortostan,,1309,1309
Vochepshiy,44.8725,39.2831,Russia,RU,Adygeya,,1308,1308
Fominki,55.9636,42.3686,Russia,RU,Vladimirskaya Oblast’,,1305,1305
Degtyarka,53.3492,79.3556,Russia,RU,Altayskiy Kray,,1303,1303
Gerpegezh,43.3750,43.6389,Russia,RU,Kabardino-Balkariya,,1301,1301
Ust’-Usa,65.9814,56.9086,Russia,RU,Komi,,1294,1294
Novokuskovo,57.0500,86.0667,Russia,RU,Tomskaya Oblast’,,1292,1292
Izmaylovka,43.6306,39.8264,Russia,RU,Krasnodarskiy Kray,,1290,1290
Tsa-Vedeno,43.0174,46.0536,Russia,RU,Chechnya,,1285,1285
Vikhli,42.1272,47.2214,Russia,RU,Dagestan,,1285,1285
Podseredneye,50.7125,38.5603,Russia,RU,Belgorodskaya Oblast’,,1284,1284
Aleksandrovka,54.5590,72.7537,Russia,RU,Omskaya Oblast’,,1284,1284
Chistoozerka,52.7708,80.7774,Russia,RU,Altayskiy Kray,,1281,1281
Napol’noye,55.1258,46.3531,Russia,RU,Chuvashiya,,1279,1279
Mordovo-Ozero,53.9747,49.6964,Russia,RU,Ul’yanovskaya Oblast’,,1279,1279
Ispik,41.6122,48.1932,Russia,RU,Dagestan,,1277,1277
Orlovka,55.0281,72.4656,Russia,RU,Omskaya Oblast’,,1275,1275
Blizhneye Borisovo,56.1864,43.9361,Russia,RU,Nizhegorodskaya Oblast’,,1273,1273
Kirovo,53.3407,91.8838,Russia,RU,Khakasiya,,1272,1272
Oktyabr’skiy,58.0854,52.8665,Russia,RU,Udmurtiya,,1271,1271
Derevyannoye,61.6150,34.6347,Russia,RU,Kareliya,,1266,1266
Dal’niy,53.1453,157.6976,Russia,RU,Kamchatskiy Kray,,1265,1265
Ivanovka,54.4575,48.8731,Russia,RU,Ul’yanovskaya Oblast’,,1263,1263
Gusevka,49.9095,44.6905,Russia,RU,Volgogradskaya Oblast’,,1262,1262
Zhankhoteko,43.5642,43.2106,Russia,RU,Kabardino-Balkariya,,1261,1261
Telemba,52.7303,113.2889,Russia,RU,Buryatiya,,1256,1256
Kiritsy,54.2832,40.3577,Russia,RU,Ryazanskaya Oblast’,,1255,1255
Gegetuy,50.6453,105.2214,Russia,RU,Buryatiya,,1253,1253
Karmanovo,56.2306,54.5333,Russia,RU,Bashkortostan,,1251,1251
Nizhniy Torey,50.5342,104.8278,Russia,RU,Buryatiya,,1251,1251
Umët,50.2822,45.3364,Russia,RU,Volgogradskaya Oblast’,,1248,1248
Shubenka,52.6550,85.0986,Russia,RU,Altayskiy Kray,,1248,1248
Staryye Tuymazy,54.5458,53.6194,Russia,RU,Bashkortostan,,1247,1247
Klyastitskoye,54.1150,61.5031,Russia,RU,Chelyabinskaya Oblast’,,1245,1245
Kulikovo,55.0494,74.4450,Russia,RU,Omskaya Oblast’,,1244,1244
Pykhovka,51.0194,41.5042,Russia,RU,Voronezhskaya Oblast’,,1243,1243
Charyshskiy,52.1555,83.3030,Russia,RU,Altayskiy Kray,,1243,1243
Lavrentiya,65.5842,-170.9889,Russia,RU,Chukotskiy Avtonomnyy Okrug,,1242,78
Kaluk,41.4700,47.6533,Russia,RU,Dagestan,,1240,1240
Lizinovka,50.1228,39.4594,Russia,RU,Voronezhskaya Oblast’,,1239,1239
Slavkovichi,57.6472,29.0667,Russia,RU,Pskovskaya Oblast’,,1239,1239
Turshchunay,43.5996,46.6621,Russia,RU,Dagestan,,1238,1238
Zizik,41.7662,48.1133,Russia,RU,Dagestan,,1238,1238
Kostromskoye,47.3131,142.0233,Russia,RU,Sakhalinskaya Oblast’,,1236,1236
Voznesenskoye,56.0042,93.2669,Russia,RU,Krasnoyarskiy Kray,,1236,1236
Gilevka,52.8618,81.1018,Russia,RU,Altayskiy Kray,,1232,1232
Ibragimotar,43.5633,46.4673,Russia,RU,Dagestan,,1232,1232
Dyakovka,50.7244,46.7786,Russia,RU,Saratovskaya Oblast’,,1232,1232
Vorga,53.7517,32.7631,Russia,RU,Smolenskaya Oblast’,,1231,1231
Uldurga,52.2233,110.5492,Russia,RU,Buryatiya,,1231,1231
Nyutyug,41.7524,48.1174,Russia,RU,Dagestan,,1231,1231
Erbek,51.6538,94.2100,Russia,RU,Tyva,,1231,1231
Shekpeer,51.1690,90.6800,Russia,RU,Tyva,,1231,1231
Kaplino,51.3630,37.8290,Russia,RU,Belgorodskaya Oblast’,,1229,1229
Tselinnoye,51.3291,94.8059,Russia,RU,Tyva,,1227,1227
Inyakino,54.4342,41.1189,Russia,RU,Ryazanskaya Oblast’,,1224,1224
Bol’shaya Urya,56.0267,95.4819,Russia,RU,Krasnoyarskiy Kray,,1223,1223
